상호,설명,업소정보,리뷰
만발,전라도 함평과 충청도 홍성에서 가져오는 한우 전문점이다. 진공 포장한 등심을 수족관에서 숙성시킨다. 질 좋은 등심을 숯불에 구워 먹는 맛이 일품이다. 정갈하게 나오는 밑반찬도 수준급. 주택을 개조하여 작은 정원이 있는 공간이 아담하다.,"{'전화번호': '02-535-7456', '이용시간': '11:30 ~ 22:00\n* Break time 15:00 ~ 17:00', '휴무일': '명절 휴무', '운영 요일': '매일', '대표메뉴': '서리꽃등심\n한우불고기전골\n국밥', '주소': '06588  서울 서초구 서초대로29길 32 (방배동)', '교통 정보': '7호선 내방역 8번 출구에서 약 290m (도보 4분)'}",[]
강가 무교점,"강가는 정통 인도 레스토랑이다. 20년 이상 정통 인도 요리 경력을 가지고 있는 일류 요리사들이 최고의 인도 요리를 선사하며, 편리한 접근성으로 많은 사랑을 받고 있다.","{'전화번호': '02-3783-0610', '웹사이트': 'http://www.ganga.co.kr', '이용시간': '평일 11:30~15:00, 17:00~21:30 \n주말 11:30~15:00, 17:00~21:00', '운영 요일': '매일', '대표메뉴': '탄두리 치킨 26,500원\n팔락 파니르 24,500원\n치킨 마크니 23,500원\n프로운 칠리 25,500원', '주소': '04520  서울 중구 세종대로 136 (태평로1가, 파이낸스빌딩)', '교통 정보': '5호선 광화문역 5번 출구에서 약 172m (도보 2분)'}",[]
한우만,질 좋은 한우 등심을 비교적 저렴하게 맛볼 수 있어 인기가 높은 곳이다. 참숯불에 구리 석쇠를 올려 굽는다는 점도 매력적이다. 애피타이저로 육사시미를 곁들이는 것도 좋다.,"{'전화번호': '02-588-1727', '이용시간': '11:30 ~ 22:00', '휴무일': '연중무휴', '이용요금': '약 1\t~3만원대', '대표메뉴': '소고기구이', '주소': '06709  서울특별시 서초구 효령로 216 (서초동)', '교통 정보': '2호선 방배역 1번 출구에서 약 925m (도보 14분)'}",[]
이닝,"블랙을 위주로 사용한 미니멀한 분위기의 서구적인 인테리어에 사천식과 광동식 등 정통 중국 요리를 전문으로 한다. 생강 채와 파 채, 고수로 장식한 우럭찜이 인기 메뉴이며 그 외에도 가지새우, 발채찜 등 창조적인 요리들을 맛볼 수 있다. 변화가 잦은 청담동에서 비교적 오래 자리를 지키고 있는 곳 중의 하나이다.","{'전화번호': '02-547-7444', '웹사이트': 'http://www.yining.kr/', '홈페이지 언어': '한국어', '이용시간': '11:30~14:30 / 17:00~22:00', '휴무일': '매주 일요일, 명절 휴무', '운영 요일': '월~토', '대표메뉴': '멘보샤, 어향동고, 동파육, 북경오리', '주소': '06062  서울 강남구 도산대로58길 14', '교통 정보': '7호선, 수인분당선 강남구청역 4번 출구에서 약 733m (도보 11분)'}",[]
리치몬드 제과점 더현대서울점,1979년 마포구에서 시작해 지금까지 오랜 역사를 가지고 있는 리치몬드 제과점을 더현대서울 식품관 테이스티서울에서 만나볼 수 있다. 리치몬드 제과점의 고소하고 달콤한 밤이 알알이 가득 들어있는 밤파이는 많은 사람들에게 사랑받는 디저트이다. 이뿐만 아니라 촉촉한 빵에 밤이 박힌 밤식빵과 꾸덕한 크림이 흘러나오는 슈크림도 먹어보기를 추천한다!,"{'전화번호': '02-3277-0798', '이용시간': '월요알~토요일 10:30 ~ 20:00\n일요일 10:30 ~ 20:30', '휴무일': '더현대서울(백화점) 휴무일', '운영 요일': '매일', '주소': '07335  서울 영등포구 여의대로 108 (여의도동, 파크원)   더현대서울 지하 1층', '교통 정보': '5호선 여의나루역 1번 출구에서 약 312m (도보 5분)'}",[]
오엔,"복합 레크리에이션 장소인 오엔은 질 높은 식음료 서비스뿐 아니라 연회를 제공하려는 목적으로 만들어졌다. 3개 층으로 이뤄져 있는데, 전 연령대에 적합한 다양한 메뉴 선택과 현장의 최고 요리사 덕분에 세련되고 편안한 분위기에서 훌륭한 식사를 즐길 수 있다.","{'전화번호': '0507-1400-1582', '웹사이트': 'http://www.onriver.co.kr/', '홈페이지 언어': '한국어', '이용시간': '매일 11:00 - 05:00', '대표메뉴': 'T-bone Set', '주소': '06000  서울 강남구 압구정로11길 37-30', '교통 정보': '3호선 압구정역 6번 출구에서 약 1.3km (도보 18분)'}",[]
서궁,"군만두 제대로 하는 중국집이 흔치 않은 요즘, 군만두를 제대로 만들어 파는 집이다. 돼지고기가 아니라 소고기를 쓰는데, 생강 향이 적당히 배어나는 맛이 훌륭하다.","{'전화번호': '02-780-7548', '이용시간': '월요일~금요일 11:00 ~ 15:00 / 16:30 ~ 22:00\n토요일 11:00 ~ 15:30 / 16:30 ~ 21:00', '휴무일': '일요일 휴무', '운영 요일': '월요일~토요일', '이용요금': '약 1 ~ 4만원대', '대표메뉴': '오향장육, 소고기군만두, 삼선볶음밥, 탕수육', '주소': '07333  서울 영등포구 국제금융로 86 (여의도동, 롯데캐슬 아이비)  지하 1층', '교통 정보': '9호선, 신림선 샛강역 2번 출구에서 약 381m (도보 5분)'}","[{'review': '여의도의 오래된 중국음식점입니다. 한양아파트 앞 롯데캐슬 지하에 있는데 오향장육과 군만두 요리를 즐겨 찾는 이가 있습니다. 나름 품질을 지키는 집으로 알려져 있습니다.', 'score': '4'}, {'review': '1978년부터 있었다는 오랜 중식집으로 오향장육, 군만두, 볶음밥이 유명하다고 함. 군만두, 볶음밥, 탕수육 먹었는데 나머지는 그냥 보통 수준으로 아주 맛있지도, 아주 나쁘지도 않으나 군만두의 퀄리티는 상당히 뛰어나긴 함. 오피스 상권에서 오래 영업한 곳 답게 손님이 많으나 자리를 옮겨 상당히 깔끔함', 'score': '4'}, {'review': '군만두는 만두피가 두꺼워요..\n\n거의 만두튀김같이 생겼고 오향장육은 처음 먹어봤는데\n\n그냥 두번 먹고싶지는 않았어요\n\n맛이없다기보다 오향장육 음식자체가\n\n제 취향이 아닌듯..\n\n가게는 엄청작고 손님은 많더라구요..\n\n옆에서 보기에 탕수육이 맛있어보였어요..\n\n볶음밥종류는 있는데 면종류는 없으니 참고하세요\n\n깍두기가 정말 맛없어보였어요..너무...', 'score': '4'}, {'review': '탕수육과 군만두를 주문했는데 쫄깃하고 맛있었다. 군만두도 바삭하니 간이 적당히 배여있어서 평균 이상의 맛이었다.', 'score': '4'}]"
깔리,"깔리는 인도에서 직접 초빙한 현지인 요리사들이 조리하는 인도 음식 전문점이다. 브레이크 타임 직후에 가도 웨이팅이 있을 정도로 인기를 자랑한다.   수년간 직접 인도, 네팔, 티벳을 배낭여행하며 모았다는 장식물들로 꾸며져 있어 이국적인 느낌을 자아낸다.","{'전화번호': '02-747-5050', '이용시간': '매일 11:30 ~ 15:40 / 17:00 ~ 21:10', '휴무일': '월요일', '주소': '03079  서울 종로구 대학로11길 43 (명륜4가)  2층', '교통 정보': '4호선 혜화역 4번 출구에서 약 273m (도보 4분)'}",[]
삼성원조양곱창,속이 꽉 찬 곱창구이를 맛볼 수 있는 집. 다 먹고 남은 철판에 비벼 먹는 볶음밥 또한 일품이다. 곁들여 먹는 구수하고 걸쭉한 청국장의 맛이 언제나 한결같다.,"{'전화번호': '02-545-8895', '이용시간': '16:00 ~ 23:00', '휴무일': '매주 일요일, 명절 휴무', '운영 요일': '월화수목금토', '이용요금': '약 1 ~ 2만원대', '대표메뉴': '양곱창', '주소': '06075  서울 강남구 학동로101길 7', '교통 정보': '7호선 청담역 14번 출구에서 약 124m (도보 1분)'}","[{'review': '맛있긴한데  \n비싼 동네인 거 감안하더라도 넘 비싸요. \n\n늦게 가서 크게 기다리진 않았습니다. \n\n직원들이 친절한 편입니다. \n\n그 가격 그대로 받을 거면 양이 좀 늘었으면 합니다. ㅠㅠ', 'score': '4'}, {'review': '곱창에 곱이 가득차 맛은 있지만, 2시간을 기다리면서까지 먹을만한 맛집은 아니에요 그리고 양이 정말 적은데, 일단 주문 들어가면 추가주문 안됩니다. 배고파도 나와야되요', 'score': '2'}]"
카페 레이어드 더현대서울점,"담백하게 구워낸 다양한 종류의 스콘으로 유명한 카페 레이어드는 더현대서울 식품관 테이스티서울에서 만나 볼 수 있다. 눈길을 사로잡는 예쁜 진열과 먹음직스러운 스콘, 베이커리, 케이크들은 저절로 카메라를 들게 한다. 카페 레이어드만의 분위기 있는 진열 소품들과 조명이 디저트들의 비주얼을 더욱 높여준다. 바삭한 반죽 안에 크림치즈로 가득한 크랜베리 크림치즈 스콘, 흑임자와 앙버터가 만나 색다른 맛을 느끼게 해주는 흑임자 앙버터 스콘 등 스콘의 담백함을 만끽할 수 있는 다양한 메뉴들이 한가득하다.","{'전화번호': '02-3277-8551', '이용시간': '월요일-목요일 10:30 ~ 20:00\n금요일-일요일 10:30 ~ 20:30', '운영 요일': '매일', '대표메뉴': '바질 스콘 5,300원\n갈릭 크림 스콘 5,500원\n딸기 스콘 5,200원', '주소': '07335  서울 영등포구 여의대로 108 (여의도동, 파크원)  더현대서울 지하 1층', '교통 정보': '5호선 여의나루역 1번 출구에서 약 312m (도보 5분)'}",[]
카페 하이웨스트 익선점,"익선동에 위치한 카페 하이웨스트는 흰색 인테리어와 한옥 건물이 만나 이색적인 모습을 보여주는 카페이다. 아기자기하고 따듯한 분위기로 예쁜 디저트 카페, 데이트 장소로 많은 사람들이 찾는 곳이다. 동화 속 공간같이 꾸며진 카페 내부와 귀엽고 알록달록한 비주얼의 베이커리들이 눈길을 사로잡는다. 클래식 버터 스콘, 더블 초콜릿 스콘 등 다양한 스콘 종류와 귀여운 강아지 모습이 그려진 퍼피 케이크, 크림치즈크림과 초콜릿 으로 만들어진 리치 초코 케이크를 만날 수 있다.","{'웹사이트': 'https://instagram.com/cafe_highwaist?utm_medium=copy_link', '이용시간': '09:00 ~ 22:00', '운영 요일': '매일', '대표메뉴': '브레드 스콘 4,700원\n테디 스콘 5,300원\n초콜릿 테디 스콘 5,800원\n바질페스토 크림치즈 스콘 5,500원\n당근케이크 8,000원\n빅토리아케이크 8,000원\n쥬시 레몬케이크 8,300원', '주소': '03133  서울 종로구 돈화문로11다길 18 (돈의동)', '교통 정보': '1,3,5호선 종로3가역 6번 출구에서 약 119m (도보 1분)'}",[]
워너커피,저렴한 가격에 커피를 마실 수 있는 곳. 가격 대비 진하고 부드러운 커피를 마실 수 있다. 실내가 아담하여 편안히 오랜 시간 앉아 있기보다는 테이크아웃을 많이 한다.,"{'전화번호': '02-512-2285', '이용시간': '평일 07:00 - 24:00\n주말 08:00 - 24:00', '휴무일': '명절 휴무', '운영 요일': '매일', '대표메뉴': '와플\n생과일주스\n샌드위치세트', '주소': '06035  서울특별시 강남구 압구정로2길 59 (신사동)', '교통 정보': '3호선 신사역 8번 출구에서 약 204m (도보 2분)'}",[]
카페 봇봇봇,"로봇이 드립 커피를 내려주고, 내가 선택한 그림을 케이크 위에 그려주고, 시그니처 칵테일도 만들어 준다. 로봇뿐만 아니라 벽면을 가득 채운 미디어아트까지 더해져 봇봇봇만의 감성과 볼거리를 제공한다. 넓은 실내 공간은 물론 테라스, 루프탑 야외 공간까지 있어 다양한 분위기를 느낄 수 있다.","{'전화번호': '02-499-9219', '웹사이트': 'http://www.instagram.com/_bot.bot.bot/', '이용시간': '화요일~토요일 10:00~18:00', '운영 요일': '매일', '대표메뉴': '로맨슈페너 BOT 6,500원\n라임 모히또 BOT 9,000원\n아이스 아메리카노 5,000원\n트리플 치즈 크로와상 10,000원', '주소': '04797  서울 성동구 아차산로9길 8 (성수동2가)', '교통 정보': '2호선 성수역 2번 출구에서 약 158m (도보 2분)'}",[]
린즈컵케이크,한 송이의 꽃이 피어난 듯 알록달록 예쁜 컵케이크를 비교적 저렴하게 맛볼 수 있는 곳. 적당히 달아서 어른들도 좋아한다. 특히 플레인 치즈가 들어간 레드벨벳 컵케이크가 인기 메뉴.,"{'전화번호': '02-792-0804', '이용시간': '10:00 ~ 20:00', '휴무일': '매주 일요일 휴무', '운영 요일': '월요일~토요일', '대표메뉴': '컵케이크', '주소': '06004  서울 강남구 압구정로29길 68 (압구정동, 현대아파트)  지하 1층', '교통 정보': '3호선 압구정역 1번 출구에서 약 764m (도보 11분)'}",[]
부일갈비,"부산에서 유명한 갈빗집의 서울 분점. 살짝 얼려서 얇게 썬 등심을 계란 노른자로 만든 장에 찍어 먹는 소금구이가 대표 메뉴이다. 고기를 먹은 후에는 냉면으로 입가심한다. 점심때는 육개장, 갈비탕 등이 인기 있다.","{'전화번호': '02-3482-3112', '웹사이트': 'http://www.booilgalbi.com', '홈페이지 언어': '한국어', '이용시간': '매일 11:00~22:00', '휴무일': '명절 휴무', '대표메뉴': '소금구이, 생등심, 갈비살, 양념갈비, 생갈비', '주소': '06725  서울 서초구 서초중앙로2길 42', '교통 정보': '3호선 남부터미널역 4-1번 출구에서 약 234m (도보 3분)'}",[]
스퀘어가든,"서래마을에서 핸드드립커피가 유명한 곳. 식사로 먹을 수 있는 수제홈버거와 퀘사디아의 맛도 일품이다. 4개의 테이블로 된 작은 공간이지만, 아기자기하게 꾸며져 있어 많은 사람의 아지트 역할을 하고 있는 곳이다.","{'전화번호': '0507-0289-3105', '웹사이트': 'https://www.instagram.com/squaregarden.coffee/', '이용시간': '월요일~금요일 08:30 ~ 21:00\n토요일 10:00 ~ 21:00\n일요일 12:00 ~ 21:00', '휴무일': '매달 5번째 일요일,명절 당일 휴무', '대표메뉴': '카페', '주소': '06575  서울특별시 서초구 서래로5길 26 (반포동)', '교통 정보': '3,7,9호선 고속터미널역 5번 출구에서 약 849m (도보 14분)'}","[{'review': '서래마을 대표 로스터리 카페..\n일반 프렌차이즈에 비해 가격면에선 살짝 비싸지만 커피에 대한 자부심 강한 형제 사장님이 내려 주시는 드립커피가 일품이다.진한 라떼도 추천.\n여름엔 아낌없이 넣어주시는 블루베리빙수.레몬빙수 드셔보시길..서래마을 거주 연예인들도 자주 방문.', 'score': '5'}]"
